ImageID,Num_of_Positive,Num_of_Neutral,Num_of_Negative
991608779,2,1,0
3147127747,2,1,0
6284689669,2,1,0
5583067827,2,1,0
4729473140,2,1,0
6303567130,2,1,0
6605906257,2,1,0
5045002747,2,1,0
6082864056,2,1,0
3084649819,2,1,0
170212709,2,1,0
3675932141,2,1,0
2914368086,2,1,0
5418723114,2,1,0
7149930357,2,1,0
277991459,2,1,0
6335724743,2,1,0
6486708271,2,1,0
7180656426,2,1,0
2489942238,2,1,0
1975964789,2,1,0
4984646670,2,1,0
7334188192,2,1,0
5143831437,2,1,0
7261124012,2,1,0
4626377168,2,1,0
5796126412,2,1,0
3373996313,2,1,0
3527949330,2,1,0
469709690,2,1,0
525653675,2,1,0
5182505609,2,1,0
3850103485,2,1,0
4544657924,2,1,0
5715998524,2,1,0
3489672067,2,1,0
6122737309,2,1,0
2639638949,2,1,0
284455270,2,1,0
5036365261,2,1,0
3844012635,2,1,0
6433096101,2,1,0
6734994673,2,1,0
6913826451,2,1,0
3867684566,2,1,0
4339015549,2,1,0
5612802013,2,1,0
2290699099,2,1,0
187262716,2,1,0
3123593194,2,1,0
1430492234,2,1,0
5634771220,2,1,0
3594891753,2,1,0
2553640841,2,1,0
5191861736,2,1,0
4243201354,2,1,0
7247996088,2,1,0
4908156027,2,1,0
2921218178,2,1,0
5203555974,2,1,0
4942048945,2,1,0
3581820951,2,1,0
5687487959,2,1,0
4901862195,2,1,0
2358754475,2,1,0
6856894843,2,1,0
4401524853,2,1,0
6003779038,2,1,0
5756352063,2,1,0
3240242931,2,1,0
7030017741,2,1,0
5371835430,2,1,0
1429062761,2,1,0
2314817601,2,1,0
4708375058,2,1,0
5376861991,2,1,0
3538359231,2,1,0
2243685590,2,1,0
6559911499,2,1,0
6708039759,2,1,0
232938587,2,1,0
264921009,2,1,0
4370774066,2,1,0
3057722900,2,1,0
198893481,2,1,0
5202396438,2,1,0
3075385840,2,1,0
5109777076,2,1,0
1151105425,2,1,0
5146767292,2,1,0
3675788245,2,1,0
2264482503,2,1,0
32571270,2,1,0
2515710672,2,1,0
4098823277,2,1,0
5652676723,2,1,0
3393470732,2,1,0
5545895555,2,1,0
2784702146,2,1,0
5920658294,2,1,0
4960624058,2,1,0
6388572777,2,1,0
3405154008,2,1,0
6006043642,2,1,0
4093210337,2,1,0
6966104500,2,1,0
5068499911,2,1,0
3755521577,2,1,0
6846609043,2,1,0
5423678939,2,1,0
4427839917,2,1,0
4908701848,2,1,0
2251433846,2,1,0
4900965534,2,1,0
5052225730,2,1,0
5179052451,2,1,0
3357823584,2,1,0
7157343332,2,1,0
230706847,2,1,0
5152264650,2,1,0
6051948174,2,1,0
5919230991,2,1,0
5301654793,2,1,0
2839621048,2,1,0
1332467245,2,1,0
5686997192,2,1,0
4966105145,2,1,0
2108338574,2,1,0
3738999919,2,1,0
4293940914,2,1,0
321688173,2,1,0
2543589974,2,1,0
5363334497,2,1,0
3326402774,2,1,0
5906381351,2,1,0
3650282635,2,1,0
6915604477,2,1,0
5903364511,2,1,0
6303889464,2,1,0
2803997809,2,1,0
5143038893,2,1,0
4067176736,2,1,0
2739953354,2,1,0
2482335404,2,1,0
3894948462,2,1,0
6708390877,2,1,0
4393162731,2,1,0
110612502,2,1,0
5363909203,2,1,0
5126810322,2,1,0
4856343590,2,1,0
6253281444,2,1,0
2276694048,2,1,0
5012077172,2,1,0
3647324166,2,1,0
5923061954,2,1,0
2283465884,2,1,0
4131432428,2,1,0
5651374373,2,1,0
5141150425,2,1,0
4704384456,2,1,0
3157942175,2,1,0
5503272706,2,1,0
4835711562,2,1,0
5011230592,2,1,0
6956883253,2,1,0
5808114087,2,1,0
5034651738,2,1,0
2800956227,2,1,0
5121725136,2,1,0
4338445411,2,1,0
3104837787,2,1,0
5943007681,2,1,0
5295756069,2,1,0
5417633727,2,1,0
7036851447,2,1,0
4653464327,2,1,0
5635744864,2,1,0
4174254911,2,1,0
295046299,2,1,0
6163092943,2,1,0
3142926053,2,1,0
7093430639,2,1,0
1324800462,2,1,0
1305416427,2,1,0
5173695683,2,1,0
4788031895,2,1,0
943623395,2,1,0
7251456008,2,1,0
6010021369,2,1,0
4900425774,2,1,0
6610552267,2,1,0
4151913422,2,1,0
6971350590,2,1,0
639783077,2,1,0
4169137990,2,1,0
6335261888,2,1,0
366970508,2,1,0
4140731538,2,1,0
407018220,2,1,0
513185021,2,1,0
2496360306,2,1,0
3792123268,2,1,0
855349601,2,1,0
5077972477,2,1,0
366039765,2,1,0
6518345991,2,1,0
112786632,2,1,0
5457740923,2,1,0
1330920648,2,1,0
4606489289,2,1,0
5010667374,2,1,0
3795577813,2,1,0
7105547985,2,1,0
2452055562,2,1,0
5362295780,2,1,0
5548250224,2,1,0
4704350701,2,1,0
2963841149,2,1,0
7249083346,2,1,0
6398268077,2,1,0
221567083,2,1,0
5243048965,2,1,0
439886449,2,1,0
4033811962,2,1,0
5622366362,2,1,0
2430668427,2,1,0
5438361582,2,1,0
1332461093,2,1,0
5505071016,2,1,0
2549884646,2,1,0
164559107,2,1,0
3900522511,2,1,0
6376452253,2,1,0
5688113842,2,1,0
5332568324,2,1,0
3557508855,2,1,0
7014398795,2,1,0
302597441,2,1,0
5462131825,2,1,0
5976954802,2,1,0
516918132,2,1,0
458955767,2,1,0
2479249217,2,1,0
5561493599,2,1,0
2159295151,2,1,0
6348625149,2,1,0
4619586034,2,1,0
4871826372,2,1,0
4134119774,2,1,0
247281999,2,1,0
6262647441,2,1,0
2658941240,2,1,0
3086692680,2,1,0
3482884495,2,1,0
4259833093,2,1,0
3240401331,2,1,0
3264623413,2,1,0
3650947098,2,1,0
5451193640,2,1,0
5567131251,2,1,0
5935737884,2,1,0
6340268497,2,1,0
6881009745,2,1,0
5803422488,2,1,0
95127063,2,1,0
6172617526,2,1,0
5034038693,2,1,0
5239739424,2,1,0
6059353220,2,1,0
1398277426,2,1,0
3030860199,2,1,0
2584689567,2,1,0
625025518,2,1,0
450456301,2,1,0
4810716244,2,1,0
3826430862,2,1,0
7180775550,2,1,0
4345231570,2,1,0
3284608689,2,1,0
4933735416,2,1,0
5521223950,2,1,0
4731898616,2,1,0
3092115845,2,1,0
7061657291,2,1,0
6858692465,2,1,0
2806982860,2,1,0
3524604919,2,1,0
2898443107,2,1,0
6403747669,2,1,0
3699862220,2,1,0
2243052703,2,1,0
499252356,2,1,0
3094825902,2,1,0
2277608692,2,1,0
3452107487,2,1,0
4149727842,2,1,0
4093569575,2,1,0
6901833784,2,1,0
4360816106,2,1,0
2555793827,2,1,0
4872607822,2,1,0
3059257371,2,1,0
266728823,2,1,0
2915359220,2,1,0
464960799,2,1,0
4880612539,2,1,0
5202955850,2,1,0
5586055275,2,1,0
5887473044,2,1,0
5835601670,2,1,0
6789116915,2,1,0
2672115316,2,1,0
5972323269,2,1,0
5120987240,2,1,0
5803277575,2,1,0
3768455485,2,1,0
3181768493,2,1,0
5575028431,2,1,0
6709168787,2,1,0
4009024560,2,1,0
2754847444,2,1,0
6431190291,2,1,0
3181371052,2,1,0
2610781595,2,1,0
942616360,2,1,0
5913723758,2,1,0
5065559662,2,1,0
4571833526,2,1,0
6649764813,2,1,0
6958208514,2,1,0
6188400757,2,1,0
6531286885,2,1,0
941842783,2,1,0
6471158061,2,1,0
2673613139,2,1,0
271783792,2,1,0
5219574445,2,1,0
4806864908,2,1,0
2829483429,2,1,0
5686539627,2,1,0
7348037044,2,1,0
3359057578,2,1,0
4838085540,2,1,0
4563276491,2,1,0
4123440868,2,1,0
4044679549,2,1,0
6078287442,2,1,0
2710467408,2,1,0
4721631609,2,1,0
222601368,2,1,0
3457594189,2,1,0
2719155316,2,1,0
5378391179,2,1,0
256501939,2,1,0
5594256517,2,1,0
5541529892,2,1,0
6301848749,2,1,0
4972952095,2,1,0
3953352994,2,1,0
6107168221,2,1,0
5423564142,2,1,0
6272129217,2,1,0
3714664688,2,1,0
3267973362,2,1,0
5097394519,2,1,0
2061729727,2,1,0
4057572783,2,1,0
1220266355,2,1,0
5428610567,2,1,0
4993341132,2,1,0
7162050738,2,1,0
5859721513,2,1,0
5699188108,2,1,0
2192620509,2,1,0
3461482048,2,1,0
7165267241,2,1,0
6239715278,2,1,0
6245588683,2,1,0
4012669590,2,1,0
2320104143,2,1,0
6868731915,2,1,0
6168677212,2,1,0
5727940222,2,1,0
2114685559,2,1,0
5682195806,2,1,0
1493423662,2,1,0
5464634456,2,1,0
3547272621,2,1,0
5056241259,2,1,0
3721742523,2,1,0
4289809064,2,1,0
5303595317,2,1,0
2379342919,2,1,0
5011698510,2,1,0
6124820315,2,1,0
6389516105,2,1,0
6323349652,2,1,0
5335101939,2,1,0
4610718247,2,1,0
2510028275,2,1,0
5911614218,2,1,0
357431129,2,1,0
501941263,2,1,0
5418935116,2,1,0
6989862115,2,1,0
1333438347,2,1,0
4661716556,2,1,0
3417702644,2,1,0
1849051752,2,1,0
6764840351,2,1,0
5454600755,2,1,0
2368087614,2,1,0
5827153350,2,1,0
3857064288,2,1,0
5618245589,2,1,0
3701359860,2,1,0
5986871980,2,1,0
5216310444,2,1,0
460413858,2,1,0
2692091582,2,1,0
3254559339,2,1,0
5229056966,2,1,0
2819199506,2,1,0
2296417635,2,1,0
4658267162,2,1,0
5738290811,2,1,0
2215677398,2,1,0
6098779145,2,1,0
374241039,2,1,0
5027043834,2,1,0
2578317445,2,1,0
4912347169,2,1,0
3065179509,2,1,0
6912993502,2,1,0
6111211769,2,1,0
3992893531,2,1,0
338479827,2,1,0
6166651229,2,1,0
105096109,2,1,0
4227823476,2,1,0
4881467325,2,1,0
6022259501,2,1,0
4685078857,2,1,0
6285345584,2,1,0
4023085474,2,1,0
4833248463,2,1,0
6928019220,2,1,0
5429273241,2,1,0
6074803692,2,1,0
6836122267,2,1,0
5873590286,2,1,0
3361351334,2,1,0
5792678298,2,1,0
2207858536,2,1,0
5309875090,2,1,0
3530915585,2,1,0
23361155,2,1,0
6784340368,2,1,0
6843923063,2,1,0
2831731132,2,1,0
5281151837,2,1,0
5126809656,2,1,0
2491802389,2,1,0
7115454539,2,1,0
3046443094,2,1,0
5565267808,2,1,0
359105296,2,1,0
4333222056,2,1,0
6383453667,2,1,0
4375549874,2,1,0
4297762126,2,1,0
3128061327,2,1,0
6048502790,2,1,0
369089733,2,1,0
3478249630,2,1,0
5269574222,2,1,0
6001233886,2,1,0
6236448479,2,1,0
5014966558,2,1,0
5574627720,2,1,0
3729222981,2,1,0
433524516,2,1,0
5698922821,2,1,0
2874496685,2,1,0
6726709079,2,1,0
2261684024,2,1,0
2348926410,2,1,0
170613421,2,1,0
3887992926,2,1,0
5172167235,2,1,0
136667269,2,1,0
5192401880,2,1,0
6808450197,2,1,0
6848010569,2,1,0
5416300652,2,1,0
5748606427,2,1,0
7212640712,2,1,0
4768917869,2,1,0
6265726055,2,1,0
113397233,2,1,0
3675793435,2,1,0
6752183655,2,1,0
5614842860,2,1,0
4885148712,2,1,0
4343845165,2,1,0
3382168990,2,1,0
1410507373,2,1,0
4245076519,2,1,0
6337526192,2,1,0
2922632186,2,1,0
3366505286,2,1,0
500977163,2,1,0
3226802088,2,1,0
6264253264,2,1,0
5445090860,2,1,0
5254323805,2,1,0
3805501957,2,1,0
2299849640,2,1,0
6988368465,2,1,0
4534561281,2,1,0
345947676,2,1,0
5507876402,2,1,0
4287042559,2,1,0
5451975550,2,1,0
3572813618,2,1,0
3102422151,2,1,0
4770512255,2,1,0
3409965717,2,1,0
229954612,2,1,0
5719260275,2,1,0
349333688,2,1,0
156997553,2,1,0
7167280999,2,1,0
5226783633,2,1,0
122298479,2,1,0
3599652025,2,1,0
6324273825,2,1,0
2941881699,2,1,0
3428255757,2,1,0
6091858275,2,1,0
292949693,2,1,0
4147449400,2,1,0
5137614695,2,1,0
2634358994,2,1,0
5464183809,2,1,0
5545357804,2,1,0
259077575,2,1,0
4910118006,2,1,0
6559207565,2,1,0
6574198983,2,1,0
2988689012,2,1,0
5296929166,2,1,0
385369516,2,1,0
491798811,2,1,0
5887879589,2,1,0
7005950153,2,1,0
2721420941,2,1,0
2467769889,2,1,0
3189749502,2,1,0
2355665881,2,1,0
5461334260,2,1,0
5911452583,2,1,0
5000453530,2,1,0
7164106938,2,1,0
3014321230,2,1,0
515636169,2,1,0
4771255858,2,1,0
3357151163,2,1,0
4500451010,2,1,0
363407804,2,1,0
5076762039,2,1,0
3212442615,2,1,0
3727881281,2,1,0
4695264332,2,1,0
6256816633,2,1,0
6993528338,2,1,0
3418167395,2,1,0
162994557,2,1,0
4318696199,2,1,0
4721414560,2,1,0
1196036256,2,1,0
5109054708,2,1,0
5926639219,2,1,0
3676302346,2,1,0
216919726,2,1,0
5505047523,2,1,0
147834303,2,1,0
6901113190,2,1,0
1005677605,2,1,0
4905555741,2,1,0
4866104919,2,1,0
4574557988,2,1,0
3337285682,2,1,0
2700769864,2,1,0
5688814857,2,1,0
5162722746,2,1,0
3376712733,2,1,0
6555189627,2,1,0
4220408856,2,1,0
3153106357,2,1,0
4935737161,2,1,0
3330893239,2,1,0
6418175613,2,1,0
5978821460,2,1,0
5601157567,2,1,0
5595974832,2,1,0
5979206954,2,1,0
5441457148,2,1,0
3375891133,2,1,0
5718163657,2,1,0
6480000127,2,1,0
3505931111,2,1,0
4447459607,2,1,0
3523921144,2,1,0
6515111747,2,1,0
4753753569,2,1,0
2342216464,2,1,0
6117532713,2,1,0
2320794946,2,1,0
4617068040,2,1,0
5615461505,2,1,0
4765766395,2,1,0
712839442,2,1,0
402924742,2,1,0
7045603541,2,1,0
2942180614,2,1,0
4055204952,2,1,0
6520310885,2,1,0
3385666942,2,1,0
3969324972,2,1,0
3321966968,2,1,0
5624353717,2,1,0
5918752898,2,1,0
2448869023,2,1,0
2835794488,2,1,0
4133358269,2,1,0
6487405397,2,1,0
397672109,2,1,0
5902747778,2,1,0
2842980671,2,1,0
457107625,2,1,0
5845248267,2,1,0
8617895,2,1,0
5119550021,2,1,0
5702094266,2,1,0
2885057702,2,1,0
4980818131,2,1,0
6622190615,2,1,0
4541386432,2,1,0
7093387295,2,1,0
4863453834,2,1,0
4174550938,2,1,0
5455071143,2,1,0
5229482777,2,1,0
5199925501,2,1,0
498706217,2,1,0
7013238837,2,1,0
5368889506,2,1,0
4464330292,2,1,0
2752207859,2,1,0
2333000040,2,1,0
4880865236,2,1,0
6365798571,2,1,0
2399608246,2,1,0
4348100733,2,1,0
5838395950,2,1,0
1446750607,2,1,0
2752824536,2,1,0
4490101549,2,1,0
2862772698,2,1,0
3518698999,2,1,0
179664879,2,1,0
5240108372,2,1,0
1288132388,2,1,0
6870460047,2,1,0
4322533188,2,1,0
2342606754,2,1,0
4773355340,2,1,0
369233419,2,1,0
5750541286,2,1,0
6100567389,2,1,0
4241334801,2,1,0
5523932836,2,1,0
3945010584,2,1,0
4091148050,2,1,0
4753074728,2,1,0
256321267,2,1,0
6711244217,2,1,0
6199421714,2,1,0
4758838397,2,1,0
5671272044,2,1,0
2120076648,2,1,0
4169086724,2,1,0
6709927971,2,1,0
4459672555,2,1,0
2599648741,2,1,0
7024776537,2,1,0
6831835000,2,1,0
5187635068,2,1,0
5349552400,2,1,0
4784459472,2,1,0
6269106118,2,1,0
6142063697,2,1,0
2112402940,2,1,0
5035176525,2,1,0
4873180814,2,1,0
4773924726,2,1,0
6263386688,2,1,0
6583252217,2,1,0
5119021832,2,1,0
4319725495,2,1,0
3350073723,2,1,0
7227045360,2,1,0
6826700230,2,1,0
5271513683,2,1,0
2988856448,2,1,0
5527271785,2,1,0
3901178725,2,1,0
251429446,2,1,0
3837714852,2,1,0
4555314232,2,1,0
3353401546,2,1,0
7102151071,2,1,0
2306473881,2,1,0
1699866691,2,1,0
1157514165,2,1,0
6301240602,2,1,0
5812792557,2,1,0
182717556,2,1,0
3093532534,2,1,0
3708397748,2,1,0
2310833096,2,1,0
5501029858,2,1,0
7030071637,2,1,0
1550706456,2,1,0
6690057175,2,1,0
5487675159,2,1,0
833325893,2,1,0
2875196988,2,1,0
4039177972,2,1,0
5855820713,2,1,0
6760197399,2,1,0
5162909316,2,1,0
4993606324,2,1,0
5516518373,2,1,0
5983831759,2,1,0
585749258,2,1,0
4733690935,2,1,0
4938873607,2,1,0
3492228725,2,1,0
4162694542,2,1,0
2633908736,2,1,0
6390953249,2,1,0
3147154025,2,1,0
2490859397,2,1,0
6022139394,2,1,0
6679270143,2,1,0
6370680941,2,1,0
4422384250,2,1,0
7346087562,2,1,0
5297040077,2,1,0
5116329463,2,1,0
290589203,2,1,0
1832600727,2,1,0
5246888714,2,1,0
5055420630,2,1,0
5761662844,2,1,0
2879028650,2,1,0
4852724323,2,1,0
5909172732,2,1,0
4300982348,2,1,0
380960563,2,1,0
5040611496,2,1,0
6222237951,2,1,0
310471277,2,1,0
3596128515,2,1,0
4663008414,2,1,0
6939497177,2,1,0
491851359,2,1,0
6118098619,2,1,0
88757261,2,1,0
119317738,2,1,0
5559752986,2,1,0
4857790035,2,1,0
5802422857,2,1,0
298286000,2,1,0
7321375624,2,1,0
3051063270,2,1,0
5654785548,2,1,0
5521074248,2,1,0
4540942178,2,1,0
6098819170,2,1,0
7161974518,2,1,0
6312406171,2,1,0
5580657542,2,1,0
4289503972,2,1,0
2765945253,2,1,0
5645687678,2,1,0
3591467008,2,1,0
4754958648,2,1,0
4920869830,2,1,0
1327391769,2,1,0
6777044220,2,1,0
2891328302,2,1,0
6854999869,2,1,0
3429424520,2,1,0
5443529846,2,1,0
47553357,2,1,0
3501545079,2,1,0
107363537,2,1,0
5253833691,2,1,0
3613357536,2,1,0
4050688534,2,1,0
2116194521,2,1,0
5153890352,2,1,0
5049218890,2,1,0
3756844451,2,1,0
5279272755,2,1,0
2094073487,2,1,0
4118071798,2,1,0
5311250033,2,1,0
3777529256,2,1,0
2793957390,2,1,0
1277597661,2,1,0
7333673754,2,1,0
3281368180,2,1,0
3039857876,2,1,0
1044942738,2,1,0
4954009089,2,1,0
4441767372,2,1,0
6223956482,2,1,0
4285892635,2,1,0
6248442566,2,1,0
3501439209,2,1,0
3118056601,2,1,0
6347786521,2,1,0
5352293963,2,1,0
5380473301,2,1,0
2292379017,2,1,0
1435009431,2,1,0
235424162,2,1,0
6396442619,2,1,0
6635831595,2,1,0
5367774474,2,1,0
3681594859,2,1,0
6132942800,2,1,0
1286147255,2,1,0
502978642,2,1,0
830116592,2,1,0
372113880,2,1,0
3948406222,2,1,0
3689138176,2,1,0
944963897,2,1,0
117808533,2,1,0
3511059299,2,1,0
3465536282,2,1,0
4112091491,2,1,0
6905971113,2,1,0
3546262699,2,1,0
3113518212,2,1,0
3032002839,2,1,0
5457687175,2,1,0
3088496806,2,1,0
5358565388,2,1,0
5649698888,2,1,0
5555321340,2,1,0
6806212806,2,1,0
2706022355,2,1,0
3454971,2,1,0
2023160875,2,1,0
233717497,2,1,0
6960266262,2,1,0
5797446161,2,1,0
553874202,2,1,0
5171922333,2,1,0
3777641105,2,1,0
6944574600,2,1,0
2840790696,2,1,0
5192257782,2,1,0
4896976274,2,1,0
110547219,2,1,0
6886035443,2,1,0
4660301488,2,1,0
2723282878,2,1,0
298870743,2,1,0
3913503700,2,1,0
2343858327,2,1,0
4648145759,2,1,0
5598877901,2,1,0
2241055411,2,1,0
4106777049,2,1,0
7098408233,2,1,0
2021185182,2,1,0
5042514288,2,1,0
518055142,2,1,0
6941251881,2,1,0
510793187,2,1,0
5691868885,2,1,0
6039511211,2,1,0
3883384093,2,1,0
5528760951,2,1,0
2733399420,2,1,0
1561394525,2,1,0
6320135545,2,1,0
5333325246,2,1,0
3409477803,2,1,0
5561369181,2,1,0
5539939444,2,1,0
5177588443,2,1,0
3858318823,2,1,0
3358273362,2,1,0
2281536195,2,1,0
5705583450,2,1,0
6845380864,2,1,0
2919682809,2,1,0
2589705373,2,1,0
3124337979,2,1,0
4794114114,2,1,0
5886166462,2,1,0
3104011360,2,1,0
6278594618,2,1,0
1761550582,2,1,0
3724569572,2,1,0
6060510812,2,1,0
5986049999,2,1,0
498549089,2,1,0
3911577519,2,1,0
134692716,2,1,0
3511833122,2,1,0
4919555381,2,1,0
2520927300,2,1,0
5560018384,2,1,0
3663964870,2,1,0
4312280153,2,1,0
6055040747,2,1,0
531330926,2,1,0
4504435064,2,1,0
3144797764,2,1,0
182995,2,1,0
5487053200,2,1,0
2585763125,2,1,0
1500460528,2,1,0
2492878405,2,1,0
5387927297,2,1,0
1443569510,2,1,0
3335083668,2,1,0
1204931902,2,1,0
1804474536,2,1,0
6831191478,2,1,0
4998065942,2,1,0
6564135185,2,1,0
7161630061,2,1,0
3210685981,2,1,0
5964836388,2,1,0
4600786149,2,1,0
465808622,2,1,0
2713908385,2,1,0
5800739332,2,1,0
3776945581,2,1,0
5617427825,2,1,0
5328584112,2,1,0
5839080112,2,1,0
5025407678,2,1,0
2373345309,2,1,0
4484350828,2,1,0
4946430558,2,1,0
